season,season_type_label,team,overall,home,road,overall_wins,overall_losses,overall_games,home_wins,home_losses,home_games,road_wins,road_losses,road_games
1967,Playoffs,Boston Celtics,4-5,2-2,2-3,4,5,9,2,2,4,2,3,5
1967,Playoffs,Cincinnati Royals,1-3,0-2,1-1,1,3,4,0,2,2,1,1,2
1967,Playoffs,New York Knicks,1-3,0-2,1-1,1,3,4,0,2,2,1,1,2
1967,Playoffs,Chicago Bulls,0-3,0-1,0-2,0,3,3,0,1,1,0,2,2
1967,Playoffs,Los Angeles Lakers,0-3,0-1,0-2,0,3,3,0,1,1,0,2,2
1968,Regular Season,Philadelphia 76ers,62-20,27-8,25-12,62,20,82,27,8,35,25,12,37
1968,Regular Season,St. Louis Hawks,56-26,25-7,22-13,56,26,82,25,7,32,22,13,35
1968,Regular Season,Boston Celtics,54-28,28-9,20-16,54,28,82,28,9,37,20,16,36
1968,Regular Season,Los Angeles Lakers,52-30,30-11,18-19,52,30,82,30,11,41,18,19,37
1968,Regular Season,New York Knicks,43-39,20-17,21-16,43,39,82,20,17,37,21,16,37
1968,Regular Season,San Francisco Warriors,43-39,27-14,16-23,43,39,82,27,14,41,16,23,39
1968,Regular Season,Detroit Pistons,40-42,21-11,12-23,40,42,82,21,11,32,12,23,35
1968,Regular Season,Cincinnati Royals,39-43,18-12,13-23,39,43,82,18,12,30,13,23,36
1968,Regular Season,Baltimore Bullets,36-46,17-19,12-23,36,46,82,17,19,36,12,23,35
1968,Regular Season,Chicago Bulls,29-53,11-22,12-23,29,53,82,11,22,33,12,23,35
1968,Regular Season,Seattle SuperSonics,23-59,9-19,7-24,23,59,82,9,19,28,7,24,31
1968,Regular Season,San Diego Rockets,15-67,8-33,4-26,15,67,82,8,33,41,4,26,30
1968,Playoffs,Boston Celtics,12-7,5-4,7-3,12,7,19,5,4,9,7,3,10
1968,Playoffs,Los Angeles Lakers,10-5,6-2,4-3,10,5,15,6,2,8,4,3,7
1968,Playoffs,Philadelphia 76ers,7-6,4-3,3-3,7,6,13,4,3,7,3,3,6
1968,Playoffs,San Francisco Warriors,4-6,3-2,1-4,4,6,10,3,2,5,1,4,5
1968,Playoffs,Detroit Pistons,2-4,1-2,1-2,2,4,6,1,2,3,1,2,3
1968,Playoffs,New York Knicks,2-4,2-1,0-3,2,4,6,2,1,3,0,3,3
1968,Playoffs,St. Louis Hawks,2-4,2-1,0-3,2,4,6,2,1,3,0,3,3
1968,Playoffs,Chicago Bulls,1-4,1-1,0-3,1,4,5,1,1,2,0,3,3
1969,Regular Season,Baltimore Bullets,57-25,29-9,24-15,57,25,82,29,9,38,24,15,39
1969,Regular Season,Los Angeles Lakers,55-27,32-9,21-18,55,27,82,32,9,41,21,18,39
1969,Regular Season,Philadelphia 76ers,55-27,26-8,24-16,55,27,82,26,8,34,24,16,40
1969,Regular Season,New York Knicks,54-28,30-7,19-20,54,28,82,30,7,37,19,20,39
1969,Regular Season,Atlanta Hawks,48-34,28-12,18-21,48,34,82,28,12,40,18,21,39
1969,Regular Season,Boston Celtics,48-34,24-12,21-19,48,34,82,24,12,36,21,19,40
1969,Regular Season,San Francisco Warriors,41-41,22-19,18-21,41,41,82,22,19,41,18,21,39
1969,Regular Season,Cincinnati Royals,41-41,15-13,16-21,41,41,82,15,13,28,16,21,37
1969,Regular Season,San Diego Rockets,37-45,25-16,8-25,37,45,82,25,16,41,8,25,33
1969,Regular Season,Chicago Bulls,33-49,19-21,12-25,33,49,82,19,21,40,12,25,37
1969,Regular Season,Detroit Pistons,32-50,21-17,7-30,32,50,82,21,17,38,7,30,37
1969,Regular Season,Seattle SuperSonics,30-52,18-18,6-29,30,52,82,18,18,36,6,29,35
1969,Regular Season,Milwaukee Bucks,27-55,15-19,8-27,27,55,82,15,19,34,8,27,35
1969,Regular Season,Phoenix Suns,16-66,11-26,4-28,16,66,82,11,26,37,4,28,32
1969,Playoffs,Boston Celtics,12-6,7-1,5-5,12,6,18,7,1,8,5,5,10
1969,Playoffs,Los Angeles Lakers,11-7,7-3,4-4,11,7,18,7,3,10,4,4,8
1969,Playoffs,New York Knicks,6-4,4-1,2-3,6,4,10,4,1,5,2,3,5
1969,Playoffs,Atlanta Hawks,5-6,4-1,1-5,5,6,11,4,1,5,1,5,6
1969,Playoffs,San Diego Rockets,2-4,2-1,0-3,2,4,6,2,1,3,0,3,3
1969,Playoffs,San Francisco Warriors,2-4,0-3,2-1,2,4,6,0,3,3,2,1,3
1969,Playoffs,Philadelphia 76ers,1-4,0-3,1-1,1,4,5,0,3,3,1,1,2
1969,Playoffs,Baltimore Bullets,0-4,0-2,0-2,0,4,4,0,2,2,0,2,2
1970,Regular Season,New York Knicks,60-22,30-11,27-10,60,22,82,30,11,41,27,10,37
1970,Regular Season,Milwaukee Bucks,56-26,27-11,24-14,56,26,82,27,11,38,24,14,38
1970,Regular Season,Baltimore Bullets,50-32,25-12,19-18,50,32,82,25,12,37,19,18,37
1970,Regular Season,Atlanta Hawks,48-34,25-13,18-16,48,34,82,25,13,38,18,16,34
1970,Regular Season,Los Angeles Lakers,46-36,27-14,17-21,46,36,82,27,14,41,17,21,38
1970,Regular Season,Philadelphia 76ers,42-40,22-16,16-22,42,40,82,22,16,38,16,22,38
1970,Regular Season,Chicago Bulls,39-43,23-10,9-25,39,43,82,23,10,33,9,25,34
1970,Regular Season,Phoenix Suns,39-43,22-15,12-25,39,43,82,22,15,37,12,25,37
1970,Regular Season,Cincinnati Royals,36-46,19-13,14-25,36,46,82,19,13,32,14,25,39
1970,Regular Season,Seattle SuperSonics,36-46,22-14,10-26,36,46,82,22,14,36,10,26,36
1970,Regular Season,Boston Celtics,34-48,16-21,13-27,34,48,82,16,21,37,13,27,40
1970,Regular Season,Detroit Pistons,31-51,18-20,10-25,31,51,82,18,20,38,10,25,35
1970,Regular Season,San Francisco Warriors,30-52,16-20,14-26,30,52,82,16,20,36,14,26,40
1970,Regular Season,San Diego Rockets,27-55,21-17,4-33,27,55,82,21,17,38,4,33,37
1970,Playoffs,New York Knicks,12-7,9-2,3-5,12,7,19,9,2,11,3,5,8
1970,Playoffs,Los Angeles Lakers,11-7,7-2,4-5,11,7,18,7,2,9,4,5,9
1970,Playoffs,Milwaukee Bucks,5-5,3-2,2-3,5,5,10,3,2,5,2,3,5
1970,Playoffs,Atlanta Hawks,4-5,3-2,1-3,4,5,9,3,2,5,1,3,4
1970,Playoffs,Baltimore Bullets,3-4,2-1,1-3,3,4,7,2,1,3,1,3,4
1970,Playoffs,Phoenix Suns,3-4,2-1,1-3,3,4,7,2,1,3,1,3,4
1970,Playoffs,Chicago Bulls,1-4,1-1,0-3,1,4,5,1,1,2,0,3,3
1970,Playoffs,Philadelphia 76ers,1-4,0-2,1-2,1,4,5,0,2,2,1,2,3
1971,Regular Season,Milwaukee Bucks,66-16,34-2,28-13,66,16,82,34,2,36,28,13,41
1971,Regular Season,New York Knicks,52-30,32-9,19-20,52,30,82,32,9,41,19,20,39
1971,Regular Season,Chicago Bulls,51-31,30-11,17-19,51,31,82,30,11,41,17,19,36
1971,Regular Season,Los Angeles Lakers,48-34,30-11,17-22,48,34,82,30,11,41,17,22,39
1971,Regular Season,Phoenix Suns,48-34,27-14,19-20,48,34,82,27,14,41,19,20,39
1971,Regular Season,Philadelphia 76ers,47-35,24-15,21-18,47,35,82,24,15,39,21,18,39
1971,Regular Season,Detroit Pistons,45-37,24-17,20-19,45,37,82,24,17,41,20,19,39
1971,Regular Season,Boston Celtics,44-38,25-14,18-22,44,38,82,25,14,39,18,22,40
1971,Regular Season,Baltimore Bullets,42-40,24-13,16-25,42,40,82,24,13,37,16,25,41
1971,Regular Season,San Francisco Warriors,41-41,20-18,19-21,41,41,82,20,18,38,19,21,40
1971,Regular Season,San Diego Rockets,40-42,24-15,15-26,40,42,82,24,15,39,15,26,41
1971,Regular Season,Seattle SuperSonics,38-44,27-13,11-30,38,44,82,27,13,40,11,30,41
1971,Regular Season,Atlanta Hawks,36-46,21-20,14-26,36,46,82,21,20,41,14,26,40
1971,Regular Season,Cincinnati Royals,33-49,17-16,11-28,33,49,82,17,16,33,11,28,39
1971,Regular Season,Portland Trail Blazers,29-53,18-21,9-26,29,53,82,18,21,39,9,26,35
1971,Regular Season,Buffalo Braves,22-60,14-23,6-30,22,60,82,14,23,37,6,30,36
1971,Regular Season,Cleveland Cavaliers,15-67,11-30,2-37,15,67,82,11,30,41,2,37,39
1971,Playoffs,Milwaukee Bucks,12-2,8-0,4-2,12,2,14,8,0,8,4,2,6
1971,Playoffs,Baltimore Bullets,8-10,5-4,3-6,8,10,18,5,4,9,3,6,9
1971,Playoffs,New York Knicks,7-5,5-2,2-3,7,5,12,5,2,7,2,3,5
1971,Playoffs,Los Angeles Lakers,5-7,5-1,0-6,5,7,12,5,1,6,0,6,6
1971,Playoffs,Chicago Bulls,3-4,3-0,0-4,3,4,7,3,0,3,0,4,4
1971,Playoffs,Philadelphia 76ers,3-4,1-2,2-2,3,4,7,1,2,3,2,2,4
1971,Playoffs,Atlanta Hawks,1-4,0-2,1-2,1,4,5,0,2,2,1,2,3
1971,Playoffs,San Francisco Warriors,1-4,1-1,0-3,1,4,5,1,1,2,0,3,3
1972,Regular Season,Los Angeles Lakers,69-13,36-5,31-7,69,13,82,36,5,41,31,7,38
1972,Regular Season,Milwaukee Bucks,63-19,31-5,27-12,63,19,82,31,5,36,27,12,39
1972,Regular Season,Chicago Bulls,57-25,29-12,26-12,57,25,82,29,12,41,26,12,38
1972,Regular Season,Boston Celtics,56-26,32-9,21-16,56,26,82,32,9,41,21,16,37
1972,Regular Season,Golden State Warriors,51-31,27-8,21-20,51,31,82,27,8,35,21,20,41
1972,Regular Season,Phoenix Suns,49-33,30-11,19-20,49,33,82,30,11,41,19,20,39
1972,Regular Season,New York Knicks,48-34,27-14,20-19,48,34,82,27,14,41,20,19,39
1972,Regular Season,Seattle SuperSonics,47-35,28-12,18-22,47,35,82,28,12,40,18,22,40
1972,Regular Season,Baltimore Bullets,38-44,18-15,16-24,38,44,82,18,15,33,16,24,40
1972,Regular Season,Atlanta Hawks,36-46,22-19,13-26,36,46,82,22,19,41,13,26,39
1972,Regular Season,Houston Rockets,34-48,15-20,14-23,34,48,82,15,20,35,14,23,37
1972,Regular Season,Cincinnati Royals,30-52,20-18,8-32,30,52,82,20,18,38,8,32,40
1972,Regular Season,Philadelphia 76ers,30-52,14-23,14-26,30,52,82,14,23,37,14,26,40
1972,Regular Season,Detroit Pistons,26-56,16-25,9-30,26,56,82,16,25,41,9,30,39
1972,Regular Season,Cleveland Cavaliers,23-59,13-28,8-30,23,59,82,13,28,41,8,30,38
1972,Regular Season,Buffalo Braves,22-60,13-27,8-31,22,60,82,13,27,40,8,31,39
1972,Regular Season,Portland Trail Blazers,18-64,14-26,4-35,18,64,82,14,26,40,4,35,39
1972,Playoffs,Los Angeles Lakers,12-3,6-2,6-1,12,3,15,6,2,8,6,1,7
1972,Playoffs,New York Knicks,9-7,5-2,4-5,9,7,16,5,2,7,4,5,9
1972,Playoffs,Milwaukee Bucks,6-5,3-3,3-2,6,5,11,3,3,6,3,2,5
1972,Playoffs,Boston Celtics,5-6,4-2,1-4,5,6,11,4,2,6,1,4,5
1972,Playoffs,Atlanta Hawks,2-4,2-1,0-3,2,4,6,2,1,3,0,3,3
1972,Playoffs,Baltimore Bullets,2-4,2-1,0-3,2,4,6,2,1,3,0,3,3
1972,Playoffs,Golden State Warriors,1-4,0-2,1-2,1,4,5,0,2,2,1,2,3
1972,Playoffs,Chicago Bulls,0-4,0-2,0-2,0,4,4,0,2,2,0,2,2
1973,Regular Season,Boston Celtics,68-14,33-6,32-8,68,14,82,33,6,39,32,8,40
1973,Regular Season,Los Angeles Lakers,60-22,30-11,28-11,60,22,82,30,11,41,28,11,39
1973,Regular Season,Milwaukee Bucks,60-22,33-5,25-15,60,22,82,33,5,38,25,15,40
1973,Regular Season,New York Knicks,57-25,35-6,21-18,57,25,82,35,6,41,21,18,39
1973,Regular Season,Baltimore Bullets,52-30,24-9,21-17,52,30,82,24,9,33,21,17,38
1973,Regular Season,Chicago Bulls,51-31,29-12,20-19,51,31,82,29,12,41,20,19,39
1973,Regular Season,Golden State Warriors,47-35,27-14,18-20,47,35,82,27,14,41,18,20,38
1973,Regular Season,Atlanta Hawks,46-36,28-13,17-23,46,36,82,28,13,41,17,23,40
1973,Regular Season,Detroit Pistons,40-42,26-15,13-25,40,42,82,26,15,41,13,25,38
1973,Regular Season,Phoenix Suns,38-44,22-19,15-25,38,44,82,22,19,41,15,25,40
1973,Regular Season,Kansas City-Omaha Kings,36-46,24-17,12-29,36,46,82,24,17,41,12,29,41
1973,Regular Season,Houston Rockets,33-49,14-14,10-28,33,49,82,14,14,28,10,28,38
1973,Regular Season,Cleveland Cavaliers,32-50,20-21,10-27,32,50,82,20,21,41,10,27,37
1973,Regular Season,Seattle SuperSonics,26-56,16-25,10-29,26,56,82,16,25,41,10,29,39
1973,Regular Season,Buffalo Braves,21-61,14-27,6-31,21,61,82,14,27,41,6,31,37
1973,Regular Season,Portland Trail Blazers,21-61,13-28,8-32,21,61,82,13,28,41,8,32,40
1973,Regular Season,Philadelphia 76ers,9-73,5-26,2-36,9,73,82,5,26,31,2,36,38
1973,Playoffs,New York Knicks,12-5,7-1,5-4,12,5,17,7,1,8,5,4,9
1973,Playoffs,Los Angeles Lakers,9-8,8-2,1-6,9,8,17,8,2,10,1,6,7
1973,Playoffs,Boston Celtics,7-6,4-3,3-3,7,6,13,4,3,7,3,3,6
1973,Playoffs,Golden State Warriors,5-6,3-2,2-4,5,6,11,3,2,5,2,4,6
1973,Playoffs,Chicago Bulls,3-4,3-0,0-4,3,4,7,3,0,3,0,4,4
1973,Playoffs,Atlanta Hawks,2-4,1-2,1-2,2,4,6,1,2,3,1,2,3
1973,Playoffs,Milwaukee Bucks,2-4,1-2,1-2,2,4,6,1,2,3,1,2,3
1973,Playoffs,Baltimore Bullets,1-4,1-1,0-3,1,4,5,1,1,2,0,3,3
1974,Regular Season,Milwaukee Bucks,59-23,31-7,24-16,59,23,82,31,7,38,24,16,40
1974,Regular Season,Boston Celtics,56-26,26-6,21-18,56,26,82,26,6,32,21,18,39
1974,Regular Season,Chicago Bulls,54-28,32-9,21-19,54,28,82,32,9,41,21,19,40
1974,Regular Season,Detroit Pistons,52-30,29-12,23-17,52,30,82,29,12,41,23,17,40
1974,Regular Season,New York Knicks,49-33,28-13,21-19,49,33,82,28,13,41,21,19,40
1974,Regular Season,Capital Bullets,47-35,31-10,15-25,47,35,82,31,10,41,15,25,40
1974,Regular Season,Los Angeles Lakers,47-35,30-11,17-24,47,35,82,30,11,41,17,24,41
1974,Regular Season,Golden State Warriors,44-38,23-18,20-20,44,38,82,23,18,41,20,20,40
1974,Regular Season,Buffalo Braves,42-40,19-13,17-21,42,40,82,19,13,32,17,21,38
1974,Regular Season,Seattle SuperSonics,36-46,22-19,14-27,36,46,82,22,19,41,14,27,41
1974,Regular Season,Atlanta Hawks,35-47,23-18,12-25,35,47,82,23,18,41,12,25,37
1974,Regular Season,Kansas City-Omaha Kings,33-49,20-21,13-28,33,49,82,20,21,41,13,28,41
1974,Regular Season,Houston Rockets,32-50,18-23,13-25,32,50,82,18,23,41,13,25,38
1974,Regular Season,Phoenix Suns,30-52,24-17,6-34,30,52,82,24,17,41,6,34,40
1974,Regular Season,Cleveland Cavaliers,29-53,18-23,11-28,29,53,82,18,23,41,11,28,39
1974,Regular Season,Portland Trail Blazers,27-55,22-19,5-34,27,55,82,22,19,41,5,34,39
1974,Regular Season,Philadelphia 76ers,25-57,14-23,9-30,25,57,82,14,23,37,9,30,39
1974,Playoffs,Boston Celtics,12-6,6-3,6-3,12,6,18,6,3,9,6,3,9
1974,Playoffs,Milwaukee Bucks,11-5,6-3,5-2,11,5,16,6,3,9,5,2,7
1974,Playoffs,New York Knicks,5-7,3-3,2-4,5,7,12,3,3,6,2,4,6
1974,Playoffs,Chicago Bulls,4-7,3-3,1-4,4,7,11,3,3,6,1,4,5
1974,Playoffs,Capital Bullets,3-4,2-1,1-3,3,4,7,2,1,3,1,3,4
1974,Playoffs,Detroit Pistons,3-4,2-1,1-3,3,4,7,2,1,3,1,3,4
1974,Playoffs,Buffalo Braves,2-4,2-1,0-3,2,4,6,2,1,3,0,3,3
1974,Playoffs,Los Angeles Lakers,1-4,1-1,0-3,1,4,5,1,1,2,0,3,3
1975,Regular Season,Boston Celtics,60-22,28-13,32-9,60,22,82,28,13,41,32,9,41
1975,Regular Season,Washington Bullets,60-22,36-5,24-17,60,22,82,36,5,41,24,17,41
1975,Regular Season,Buffalo Braves,49-33,30-11,19-22,49,33,82,30,11,41,19,22,41
1975,Regular Season,Golden State Warriors,48-34,31-10,17-24,48,34,82,31,10,41,17,24,41
1975,Regular Season,Chicago Bulls,47-35,29-12,18-23,47,35,82,29,12,41,18,23,41
1975,Regular Season,Kansas City-Omaha Kings,44-38,29-12,15-26,44,38,82,29,12,41,15,26,41
1975,Regular Season,Seattle SuperSonics,43-39,24-16,19-23,43,39,82,24,16,40,19,23,42
1975,Regular Season,Houston Rockets,41-41,29-12,12-29,41,41,82,29,12,41,12,29,41
1975,Regular Season,Detroit Pistons,40-42,26-15,14-27,40,42,82,26,15,41,14,27,41
1975,Regular Season,New York Knicks,40-42,23-18,17-24,40,42,82,23,18,41,17,24,41
1975,Regular Season,Cleveland Cavaliers,40-42,29-12,11-30,40,42,82,29,12,41,11,30,41
1975,Regular Season,Milwaukee Bucks,38-44,25-16,13-28,38,44,82,25,16,41,13,28,41
1975,Regular Season,Portland Trail Blazers,38-44,29-13,9-31,38,44,82,29,13,42,9,31,40
1975,Regular Season,Philadelphia 76ers,34-48,20-21,14-27,34,48,82,20,21,41,14,27,41
1975,Regular Season,Phoenix Suns,32-50,22-19,10-31,32,50,82,22,19,41,10,31,41
1975,Regular Season,Atlanta Hawks,31-51,22-19,9-32,31,51,82,22,19,41,9,32,41
1975,Regular Season,Los Angeles Lakers,30-52,21-20,9-32,30,52,82,21,20,41,9,32,41
1975,Regular Season,New Orleans Jazz,23-59,20-21,3-38,23,59,82,20,21,41,3,38,41
1975,Playoffs,Golden State Warriors,12-5,7-2,5-3,12,5,17,7,2,9,5,3,8
1975,Playoffs,Washington Bullets,8-9,6-3,2-6,8,9,17,6,3,9,2,6,8
1975,Playoffs,Chicago Bulls,7-6,5-1,2-5,7,6,13,5,1,6,2,5,7
